"Id","SalePrice"
2851,221298.826334547
2852,236278.61288672
2853,223578.708262639
2854,145827.386958003
2855,203714.818801652
2856,197254.670894645
2857,188587.619201352
2858,201304.695600972
2859,123460.738529069
2860,124775.925416183
2861,132118.057208203
2862,197653.85951539
2863,135610.841690399
2864,242202.146890994
2865,157025.847785518
2866,174516.648269381
2867,98669.2321231849
2868,122823.704406609
2869,103621.069156508
2870,137155.137141647
2871,91295.3183179122
2872,54622.2660256756
2873,106164.933755949
2874,143539.154380209
2875,122975.37680645
2876,170089.705472837
2877,134402.233162087
2878,149651.802075588
2879,134921.061662043
2880,112818.95772175
2881,139204.746509419
2882,148362.193514908
2883,177150.936514772
2884,191568.594929101
2885,164934.322788843
2886,188476.881404399
2887,103740.308949708
2888,141836.664864106
2889,71715.0169445233
2890,82377.1375028496
2891,144092.840503165
2892,66749.9052100015
2893,105130.314705358
2894,73789.4960014852
2895,272439.908022089
2896,243355.510261026
2897,209268.35246342
2898,165772.859882281
2899,219469.473479205
2900,159259.200292084
2901,198817.767780259
2902,183523.034111701
2903,309669.291229202
2904,319467.168818494
2905,94931.4718455364
2906,217265.906405856
2907,118518.901399809
2908,126978.789294127
2909,168102.859085893
2910,79124.616326654
2911,93589.7118985029
2912,147788.823874219
2913,92102.948902824
2914,84600.3811328498
2915,89401.5562192325
2916,93061.9299856926
2917,156279.511429736
2918,122101.408849271
2919,229904.923210254
